"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","3420","1645185","466","1500","114764","2013.403508"
"2","Rocksmith 2014","1455","144165","97","150","7804","321.814432"
"3","Hotline Miami 2: Wrong Number","330","36870","106","173","2144","389.818181"
"4","Katana ZERO","240","26430","105","130","1394","348.5"
"5","Hollow Knight","210","25035","119","133","1129","322.571428"
"6","Hotline Miami","195","18615","94","112","1062","326.76923"
"7","PC Building Simulator","180","25530","141","157","1269","423"
"8","Frostpunk","150","13935","92","115","879","351.6"
"9","Apex Legends","150","11475","76","96","618","247.2"
"10","Wolfenstein: Youngblood","150","23880","159","208","1490","596"
"11","Quake","120","6960","58","73","702","351"
"12","Redeemer","120","12135","101","122","934","467"
"13","Left Alive","105","27285","259","299","764","436.571428"
"14","Iratus: Lord of the Dead","105","11880","113","134","823","470.285714"
"15","Rocket League","105","7995","76","88","721","412"
"16","Abzu","90","6180","68","83","481","320.666666"
